date,Price,Country,Price_7d,Price_14d,Price_21d,Price_28d,Price_7d_der,Price_14d_der,Price_21d_der,Price_28d_der,Month,Day,target
2019-02-05,0.0,Portugal,-1.7053025658242404e-13,122.94000000000011,237.11999999999966,237.11999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,5,330.38
2019-02-06,0.0,Portugal,-1.7053025658242404e-13,122.94000000000011,122.93999999999966,237.11999999999966,8.120488408686859e-15,0.0,-5.437142857142855,0.0,2,6,330.38
2019-02-07,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,122.93999999999966,237.11999999999966,8.120488408686859e-15,-8.781428571428572,2.7068294695622863e-15,0.0,2,7,330.38
2019-02-08,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,122.93999999999966,237.11999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,8,330.38
2019-02-09,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,122.93999999999966,237.11999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,9,330.38
2019-02-10,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,122.93999999999966,237.11999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,10,330.38
2019-02-11,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,122.93999999999966,237.11999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,11,330.38
2019-02-12,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,122.93999999999966,237.11999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,12,330.38
2019-02-13,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,122.93999999999966,122.93999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,-4.077857142857143,2,13,330.38
2019-02-14,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-3.410605131648481e-13,122.93999999999966,8.120488408686859e-15,0.0,-5.854285714285711,0.0,2,14,330.38
2019-02-15,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-3.410605131648481e-13,122.93999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,15,330.38
2019-02-16,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-3.410605131648481e-13,122.93999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,16,330.38
2019-02-17,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-3.410605131648481e-13,122.93999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,17,330.38
2019-02-18,160.83000000000004,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-3.410605131648481e-13,122.93999999999966,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,18,214.19999999999993
2019-02-19,0.0,Portugal,160.82999999999987,160.83000000000015,160.8299999999997,283.7699999999997,22.9757142857143,11.487857142857147,7.658571428571433,5.743928571428573,2,19,241.19999999999993
2019-02-20,0.0,Portugal,160.82999999999987,160.83000000000015,160.8299999999997,283.7699999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,20,241.19999999999993
2019-02-21,0.0,Portugal,160.82999999999987,160.83000000000015,160.8299999999997,160.8299999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,-4.390714285714286,2,21,241.19999999999993
2019-02-22,0.0,Portugal,160.82999999999987,160.83000000000015,160.8299999999997,160.8299999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,22,241.19999999999993
2019-02-23,0.0,Portugal,160.82999999999987,160.83000000000015,160.8299999999997,160.8299999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,23,328.93999999999994
2019-02-24,0.0,Portugal,160.82999999999987,160.83000000000015,160.8299999999997,160.8299999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,24,328.93999999999994
2019-02-25,56.15,Portugal,160.82999999999987,160.83000000000015,160.8299999999997,160.8299999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,25,272.78999999999996
2019-02-26,0.0,Portugal,56.149999999999835,216.98000000000016,216.9799999999997,216.9799999999997,-14.954285714285712,4.010714285714285,2.6738095238095263,2.0053571428571426,2,26,334.88
2019-02-27,0.0,Portugal,56.149999999999835,216.98000000000016,216.9799999999997,216.9799999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,27,334.88
2019-02-28,0.0,Portugal,56.149999999999835,216.98000000000016,216.9799999999997,216.9799999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,2,28,334.88
2019-03-01,0.0,Portugal,56.149999999999835,216.98000000000016,216.9799999999997,216.9799999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,1,334.88
2019-03-02,0.0,Portugal,56.149999999999835,216.98000000000016,216.9799999999997,216.9799999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,2,334.88
2019-03-03,0.0,Portugal,56.149999999999835,216.98000000000016,216.9799999999997,216.9799999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,3,334.88
2019-03-04,0.0,Portugal,56.149999999999835,216.98000000000016,216.9799999999997,216.9799999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,4,334.88
2019-03-05,113.40000000000005,Portugal,-1.6342482922482304e-13,56.15000000000012,216.9799999999997,216.9799999999997,-8.021428571428563,-11.487857142857147,2.7068294695622863e-15,0.0,3,5,221.47999999999996
2019-03-06,0.0,Portugal,113.39999999999989,169.55000000000018,330.37999999999977,330.37999999999977,16.200000000000014,8.100000000000003,5.400000000000005,4.050000000000002,3,6,272.46999999999997
2019-03-07,0.0,Portugal,113.39999999999989,169.55000000000018,330.37999999999977,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,7,272.46999999999997
2019-03-08,0.0,Portugal,113.39999999999989,169.55000000000018,330.37999999999977,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,8,272.46999999999997
2019-03-09,0.0,Portugal,113.39999999999989,169.55000000000018,330.37999999999977,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,9,272.46999999999997
2019-03-10,0.0,Portugal,113.39999999999989,169.55000000000018,330.37999999999977,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,10,272.46999999999997
2019-03-11,0.0,Portugal,113.39999999999989,169.55000000000018,330.37999999999977,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,11,436.34
2019-03-12,0.0,Portugal,113.39999999999989,113.40000000000018,169.54999999999973,330.37999999999977,8.120488408686859e-15,-4.010714285714285,-7.6585714285714275,0.0,3,12,436.34
2019-03-13,0.0,Portugal,-1.5631940186722204e-13,113.40000000000018,169.54999999999973,330.37999999999977,-16.2,0.0,2.7068294695622863e-15,0.0,3,13,436.34
2019-03-14,0.0,Portugal,-1.5631940186722204e-13,113.40000000000018,169.54999999999973,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,14,436.34
2019-03-15,0.0,Portugal,-1.5631940186722204e-13,113.40000000000018,169.54999999999973,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,15,436.34
2019-03-16,0.0,Portugal,-1.5631940186722204e-13,113.40000000000018,169.54999999999973,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,16,436.34
2019-03-17,0.0,Portugal,-1.5631940186722204e-13,113.40000000000018,169.54999999999973,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,17,436.34
2019-03-18,0.0,Portugal,-1.5631940186722204e-13,113.40000000000018,169.54999999999973,330.37999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,18,436.34
2019-03-19,0.0,Portugal,-1.5631940186722204e-13,113.40000000000018,113.39999999999972,169.54999999999973,8.120488408686859e-15,0.0,-2.673809523809521,-5.743928571428573,3,19,436.34
2019-03-20,44.650000000000006,Portugal,-1.5631940186722204e-13,1.2789769243681803e-13,113.39999999999972,169.54999999999973,8.120488408686859e-15,-8.100000000000003,2.7068294695622863e-15,0.0,3,20,391.68999999999994
2019-03-21,27.0,Portugal,44.64999999999985,44.650000000000134,158.04999999999973,214.19999999999973,6.378571428571438,3.1892857142857145,2.1261904761904793,1.5946428571428573,3,21,364.68999999999994
2019-03-22,0.0,Portugal,71.64999999999985,71.65000000000013,185.04999999999973,241.19999999999973,3.857142857142865,1.9285714285714286,1.2857142857142885,0.9642857142857143,3,22,364.68999999999994
2019-03-23,0.0,Portugal,71.64999999999985,71.65000000000013,185.04999999999973,241.19999999999973,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,23,364.68999999999994
2019-03-24,0.0,Portugal,71.64999999999985,71.65000000000013,185.04999999999973,241.19999999999973,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,24,364.68999999999994
2019-03-25,87.74,Portugal,71.64999999999985,71.65000000000013,185.04999999999973,241.19999999999973,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,25,276.94999999999993
2019-03-26,0.0,Portugal,159.38999999999984,159.39000000000013,272.78999999999974,272.78999999999974,12.534285714285721,6.267142857142857,4.17809523809524,1.1282142857142856,3,26,276.94999999999993
2019-03-27,0.0,Portugal,159.38999999999984,159.39000000000013,159.3899999999997,272.78999999999974,8.120488408686859e-15,0.0,-5.3999999999999995,0.0,3,27,276.94999999999993
2019-03-28,62.09000000000001,Portugal,114.73999999999984,159.39000000000013,159.3899999999997,272.78999999999974,-6.378571428571421,0.0,2.7068294695622863e-15,0.0,3,28,214.85999999999993
2019-03-29,0.0,Portugal,149.82999999999984,221.48000000000013,221.4799999999997,334.87999999999977,5.012857142857152,4.4350000000000005,2.9566666666666697,2.2175000000000002,3,29,214.85999999999993
2019-03-30,0.0,Portugal,149.82999999999984,221.48000000000013,221.4799999999997,334.87999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,30,214.85999999999993
2019-03-31,0.0,Portugal,149.82999999999984,221.48000000000013,221.4799999999997,334.87999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,3,31,214.85999999999993
2019-04-01,0.0,Portugal,149.82999999999984,221.48000000000013,221.4799999999997,334.87999999999977,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,1,214.85999999999993
2019-04-02,0.0,Portugal,62.08999999999985,221.48000000000013,221.4799999999997,334.87999999999977,-12.534285714285705,0.0,2.7068294695622863e-15,0.0,4,2,214.85999999999993
2019-04-03,0.0,Portugal,62.08999999999985,221.48000000000013,221.4799999999997,221.47999999999973,8.120488408686859e-15,0.0,2.7068294695622863e-15,-4.050000000000002,4,3,214.85999999999993
2019-04-04,0.0,Portugal,62.08999999999985,176.83000000000013,221.4799999999997,221.47999999999973,8.120488408686859e-15,-3.1892857142857145,2.7068294695622863e-15,0.0,4,4,214.85999999999993
2019-04-05,50.989999999999995,Portugal,-1.6342482922482304e-13,149.83000000000013,221.4799999999997,221.47999999999973,-8.869999999999994,-1.9285714285714286,2.7068294695622863e-15,0.0,4,5,163.86999999999995
2019-04-06,0.0,Portugal,50.98999999999983,200.8200000000001,272.4699999999997,272.46999999999974,7.284285714285722,3.642142857142857,2.4280952380952407,1.8210714285714285,4,6,163.86999999999995
2019-04-07,0.0,Portugal,50.98999999999983,200.8200000000001,272.4699999999997,272.46999999999974,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,7,163.86999999999995
2019-04-08,0.0,Portugal,50.98999999999983,200.8200000000001,272.4699999999997,272.46999999999974,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,8,163.86999999999995
2019-04-09,0.0,Portugal,50.98999999999983,113.08000000000011,272.4699999999997,272.46999999999974,8.120488408686859e-15,-6.267142857142857,2.7068294695622863e-15,0.0,4,9,1443.33
2019-04-10,163.87,Portugal,50.98999999999983,113.08000000000011,272.4699999999997,272.46999999999974,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,10,1279.46
2019-04-11,0.0,Portugal,214.85999999999984,276.9500000000001,391.6899999999997,436.33999999999975,23.410000000000007,11.705,5.67714285714286,5.8525,4,11,1279.46
2019-04-12,0.0,Portugal,214.85999999999984,214.8600000000001,364.6899999999997,436.33999999999975,8.120488408686859e-15,-4.4350000000000005,-1.285714285714283,0.0,4,12,1279.46
2019-04-13,0.0,Portugal,163.86999999999983,214.8600000000001,364.6899999999997,436.33999999999975,-7.284285714285706,0.0,2.7068294695622863e-15,0.0,4,13,1279.46
2019-04-14,0.0,Portugal,163.86999999999983,214.8600000000001,364.6899999999997,436.33999999999975,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,14,1279.46
2019-04-15,0.0,Portugal,163.86999999999983,214.8600000000001,364.6899999999997,436.33999999999975,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,15,1279.46
2019-04-16,0.0,Portugal,163.86999999999983,214.8600000000001,276.9499999999997,436.33999999999975,8.120488408686859e-15,0.0,-4.178095238095235,0.0,4,16,1279.46
2019-04-17,0.0,Portugal,163.86999999999983,214.8600000000001,276.9499999999997,436.33999999999975,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,17,1279.46
2019-04-18,0.0,Portugal,-1.7053025658242404e-13,214.8600000000001,276.9499999999997,391.6899999999997,-23.409999999999993,0.0,2.7068294695622863e-15,-1.5946428571428573,4,18,1279.46
2019-04-19,0.0,Portugal,-1.7053025658242404e-13,214.8600000000001,214.8599999999997,364.6899999999997,8.120488408686859e-15,0.0,-2.9566666666666643,-0.9642857142857143,4,19,1279.46
2019-04-20,0.0,Portugal,-1.7053025658242404e-13,163.87000000000012,214.8599999999997,364.6899999999997,8.120488408686859e-15,-3.642142857142857,2.7068294695622863e-15,0.0,4,20,7377.820000000001
2019-04-21,0.0,Portugal,-1.7053025658242404e-13,163.87000000000012,214.8599999999997,364.6899999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,21,7377.820000000001
2019-04-22,0.0,Portugal,-1.7053025658242404e-13,163.87000000000012,214.8599999999997,364.6899999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,22,7377.820000000001
2019-04-23,0.0,Portugal,-1.7053025658242404e-13,163.87000000000012,214.8599999999997,276.9499999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,-3.1335714285714285,4,23,7377.820000000001
2019-04-24,0.0,Portugal,-1.7053025658242404e-13,163.87000000000012,214.8599999999997,276.9499999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,24,7377.820000000001
2019-04-25,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,214.8599999999997,276.9499999999997,8.120488408686859e-15,-11.705,2.7068294695622863e-15,0.0,4,25,7377.820000000001
2019-04-26,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,214.8599999999997,214.8599999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,-2.2175000000000002,4,26,7377.820000000001
2019-04-27,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,163.86999999999972,214.8599999999997,8.120488408686859e-15,0.0,-2.428095238095235,0.0,4,27,7377.820000000001
2019-04-28,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,163.86999999999972,214.8599999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,28,7377.820000000001
2019-04-29,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,163.86999999999972,214.8599999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,29,7377.820000000001
2019-04-30,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,163.86999999999972,214.8599999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,4,30,7377.820000000001
2019-05-01,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,163.86999999999972,214.8599999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,5,1,7377.820000000001
2019-05-02,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,214.8599999999997,8.120488408686859e-15,0.0,-7.803333333333331,0.0,5,2,7377.820000000001
2019-05-03,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,214.8599999999997,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,5,3,7377.820000000001
2019-05-04,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,163.86999999999972,8.120488408686859e-15,0.0,2.7068294695622863e-15,-1.8210714285714285,5,4,7377.820000000001
2019-05-05,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,163.86999999999972,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,5,5,7401.47
2019-05-06,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,163.86999999999972,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,5,6,7433.37
2019-05-07,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,163.86999999999972,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,5,7,7433.37
2019-05-08,0.0,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,163.86999999999972,8.120488408686859e-15,0.0,2.7068294695622863e-15,0.0,5,8,7433.37
2019-05-09,1279.46,Portugal,-1.7053025658242404e-13,1.1368683772161603e-13,-2.8421709430404007e-13,-2.8421709430404007e-13,8.120488408686859e-15,0.0,2.7068294695622863e-15,-5.8525,5,9,6153.91
2019-05-10,0.0,Portugal,1279.4599999999998,1279.46,1279.4599999999998,1279.4599999999998,182.78,91.39,60.92666666666667,45.695,5,10,6153.91
2019-05-11,0.0,Portugal,1279.4599999999998,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,11,6153.91
2019-05-12,0.0,Portugal,1279.4599999999998,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,12,6153.91
2019-05-13,0.0,Portugal,1279.4599999999998,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,13,6264.139999999999
2019-05-14,0.0,Portugal,1279.4599999999998,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,14,6264.139999999999
2019-05-15,0.0,Portugal,1279.4599999999998,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,15,6264.139999999999
2019-05-16,0.0,Portugal,1279.4599999999998,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,16,6264.139999999999
2019-05-17,0.0,Portugal,-2.2737367544323206e-13,1279.46,1279.4599999999998,1279.4599999999998,-182.78,0.0,0.0,0.0,5,17,6264.139999999999
2019-05-18,0.0,Portugal,-2.2737367544323206e-13,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,18,6264.139999999999
2019-05-19,0.0,Portugal,-2.2737367544323206e-13,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,19,6264.139999999999
2019-05-20,6098.360000000001,Portugal,-2.2737367544323206e-13,1279.46,1279.4599999999998,1279.4599999999998,0.0,0.0,0.0,0.0,5,20,165.77999999999884
2019-05-21,0.0,Portugal,6098.360000000001,7377.820000000001,7377.820000000001,7377.820000000001,871.1942857142858,435.5971428571429,290.39809523809527,217.79857142857145,5,21,165.77999999999884
2019-05-22,0.0,Portugal,6098.360000000001,7377.820000000001,7377.820000000001,7377.820000000001,0.0,0.0,0.0,0.0,5,22,170.72999999999882
2019-05-23,0.0,Portugal,6098.360000000001,7377.820000000001,7377.820000000001,7377.820000000001,0.0,0.0,0.0,0.0,5,23,170.72999999999882
2019-05-24,0.0,Portugal,6098.360000000001,6098.360000000001,7377.820000000001,7377.820000000001,0.0,-91.39,0.0,0.0,5,24,170.72999999999882
2019-05-25,0.0,Portugal,6098.360000000001,6098.360000000001,7377.820000000001,7377.820000000001,0.0,0.0,0.0,0.0,5,25,170.72999999999882
2019-05-26,0.0,Portugal,6098.360000000001,6098.360000000001,7377.820000000001,7377.820000000001,0.0,0.0,0.0,0.0,5,26,170.72999999999882
2019-05-27,0.0,Portugal,6098.360000000001,6098.360000000001,7377.820000000001,7377.820000000001,0.0,0.0,0.0,0.0,5,27,170.72999999999882
2019-05-28,0.0,Portugal,0.0,6098.360000000001,7377.820000000001,7377.820000000001,-871.1942857142858,0.0,0.0,0.0,5,28,170.72999999999882
2019-05-29,0.0,Portugal,0.0,6098.360000000001,7377.820000000001,7377.820000000001,0.0,0.0,0.0,0.0,5,29,170.72999999999882
2019-05-30,0.0,Portugal,0.0,6098.360000000001,7377.820000000001,7377.820000000001,0.0,0.0,0.0,0.0,5,30,170.72999999999882
2019-05-31,0.0,Portugal,0.0,6098.360000000001,6098.360000000001,7377.820000000001,0.0,0.0,-60.92666666666667,0.0,5,31,170.72999999999882
2019-06-01,0.0,Portugal,0.0,6098.360000000001,6098.360000000001,7377.820000000001,0.0,0.0,0.0,0.0,6,1,170.72999999999882
2019-06-02,0.0,Portugal,0.0,6098.360000000001,6098.360000000001,7377.820000000001,0.0,0.0,0.0,0.0,6,2,170.72999999999882
2019-06-03,0.0,Portugal,0.0,6098.360000000001,6098.360000000001,7377.820000000001,0.0,0.0,0.0,0.0,6,3,170.72999999999882
2019-06-04,23.65,Portugal,0.0,0.0,6098.360000000001,7377.820000000001,0.0,-435.5971428571429,0.0,0.0,6,4,147.07999999999882
2019-06-05,31.9,Portugal,23.65,23.65,6122.01,7401.47,3.3785714285714286,1.6892857142856883,1.1261904761904762,0.8446428571428571,6,5,115.17999999999881
2019-06-06,0.0,Portugal,55.55,55.55,6153.91,7433.37,4.557142857142857,2.2785714285714027,1.519047619047619,1.1392857142857142,6,6,115.17999999999881
2019-06-07,0.0,Portugal,55.55,55.55,6153.91,6153.91,0.0,-2.5884056802689363e-14,0.0,-45.695,6,7,115.17999999999881
2019-06-08,0.0,Portugal,55.55,55.55,6153.91,6153.91,0.0,-2.5884056802689363e-14,0.0,0.0,6,8,115.17999999999881
2019-06-09,0.0,Portugal,55.55,55.55,6153.91,6153.91,0.0,-2.5884056802689363e-14,0.0,0.0,6,9,115.17999999999881
2019-06-10,0.0,Portugal,55.55,55.55,6153.91,6153.91,0.0,-2.5884056802689363e-14,0.0,0.0,6,10,265.89999999999884
2019-06-11,0.0,Portugal,55.55,55.55,55.54999999999927,6153.91,0.0,-2.5884056802689363e-14,-290.39809523809527,0.0,6,11,265.89999999999884
2019-06-12,110.23000000000002,Portugal,31.9,55.55,55.54999999999927,6153.91,-3.3785714285714286,-2.5884056802689363e-14,0.0,0.0,6,12,155.66999999999882
2019-06-13,0.0,Portugal,110.23000000000002,165.78000000000003,165.7799999999993,6264.139999999999,11.190000000000001,7.873571428571403,5.24904761904762,3.936785714285715,6,13,155.66999999999882
2019-06-14,0.0,Portugal,110.23000000000002,165.78000000000003,165.7799999999993,6264.139999999999,-1.0150610510858574e-15,-2.6391587328232294e-14,0.0,0.0,6,14,155.66999999999882
2019-06-15,0.0,Portugal,110.23000000000002,165.78000000000003,165.7799999999993,6264.139999999999,-1.0150610510858574e-15,-2.6391587328232294e-14,0.0,0.0,6,15,155.66999999999882
2019-06-16,0.0,Portugal,110.23000000000002,165.78000000000003,165.7799999999993,6264.139999999999,-1.0150610510858574e-15,-2.6391587328232294e-14,0.0,0.0,6,16,155.66999999999882
2019-06-17,0.0,Portugal,110.23000000000002,165.78000000000003,165.7799999999993,6264.139999999999,-1.0150610510858574e-15,-2.6391587328232294e-14,0.0,0.0,6,17,205.1599999999988
2019-06-18,0.0,Portugal,110.23000000000002,165.78000000000003,165.7799999999993,165.77999999999884,-1.0150610510858574e-15,-2.6391587328232294e-14,0.0,-217.79857142857145,6,18,205.1599999999988
2019-06-19,0.0,Portugal,110.23000000000002,142.13000000000002,165.7799999999993,165.77999999999884,-1.0150610510858574e-15,-1.6892857142857405,0.0,0.0,6,19,205.1599999999988
2019-06-20,0.0,Portugal,0.0,110.23000000000002,165.7799999999993,165.77999999999884,-15.74714285714286,-2.2785714285714547,0.0,0.0,6,20,205.1599999999988
2019-06-21,4.95,Portugal,0.0,110.23000000000002,165.7799999999993,165.77999999999884,0.0,-2.6391587328232294e-14,0.0,0.0,6,21,200.20999999999881
2019-06-22,0.0,Portugal,4.95,115.18000000000002,170.72999999999928,170.72999999999882,0.7071428571428572,0.35357142857140217,0.2357142857142857,0.1767857142857143,6,22,200.20999999999881
2019-06-23,0.0,Portugal,4.95,115.18000000000002,170.72999999999928,170.72999999999882,0.0,-2.6391587328232294e-14,0.0,0.0,6,23,200.20999999999881
2019-06-24,0.0,Portugal,4.95,115.18000000000002,170.72999999999928,170.72999999999882,0.0,-2.6391587328232294e-14,0.0,0.0,6,24,200.20999999999881
2019-06-25,0.0,Portugal,4.95,115.18000000000002,170.72999999999928,170.72999999999882,0.0,-2.6391587328232294e-14,0.0,0.0,6,25,200.20999999999881
2019-06-26,0.0,Portugal,4.95,115.18000000000002,147.07999999999927,170.72999999999882,0.0,-2.6391587328232294e-14,-1.1261904761904762,0.0,6,26,200.20999999999881
2019-06-27,0.0,Portugal,4.95,4.950000000000003,115.17999999999927,170.72999999999882,0.0,-7.873571428571457,-1.519047619047619,0.0,6,27,200.20999999999881
2019-06-28,0.0,Portugal,4.95,4.950000000000003,115.17999999999927,170.72999999999882,0.0,-2.6391587328232294e-14,0.0,0.0,6,28,200.20999999999881
2019-06-29,0.0,Portugal,0.0,4.950000000000003,115.17999999999927,170.72999999999882,-0.7071428571428572,-2.6391587328232294e-14,0.0,0.0,6,29,200.20999999999881
2019-06-30,0.0,Portugal,0.0,4.950000000000003,115.17999999999927,170.72999999999882,0.0,-2.6391587328232294e-14,0.0,0.0,6,30,200.20999999999881
2019-07-01,0.0,Portugal,0.0,4.950000000000003,115.17999999999927,170.72999999999882,0.0,-2.6391587328232294e-14,0.0,0.0,7,1,201.45999999999881
2018-03-01,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.337857142857144,3,1,0.0
2018-03-02,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0
2018-03-03,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0
2018-03-04,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0
2018-03-05,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0
2018-03-06,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0
2018-03-07,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0.0
2018-03-08,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0
2018-03-09,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0.0
2018-03-10,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0.0
2018-03-11,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0.0
2018-03-12,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,0.0
2018-03-13,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0.0
2018-03-14,0.0,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,0.0
